Subject,session,score
142,14,173
142,15,197
142,16,200
142,17,212
142,18,221
142,19,235
142,20,223
142,21,247
143,0,103
143,1,85
143,2,91
143,3,103
143,4,116
143,5,128
143,6,130
143,7,147
143,8,144
143,9,137
143,10,137
143,11,134
143,12,130
143,13,108
143,14,98
143,15,119
143,16,140
143,17,120
143,18,127
143,19,149
143,20,136
143,21,137
143,22,129
143,23,120
143,24,135
143,25,138
144,0,112
144,1,104
144,2,105
144,3,88
144,4,77
144,5,80
144,6,91
144,7,95
144,8,84
144,9,62
144,10,39
144,11,41
144,12,17
144,13,23
144,14,26
144,15,11
144,16,26
144,17,7
144,18,19
144,19,36
144,20,24
144,21,33
144,22,46
144,23,41
144,24,29
144,25,41
144,26,31
144,27,18
144,28,13
144,29,-8
144,30,7
144,31,27
145,0,111
145,1,112
145,2,124
145,3,136
145,4,120
145,5,96
145,6,82
145,7,66
145,8,70
145,9,93
145,10,114
145,11,106
145,12,103
145,13,93
145,14,115
145,15,129
145,16,133
145,17,157
145,18,169
145,19,189
145,20,211
145,21,217
145,22,221
145,23,197
145,24,184
145,25,198
145,26,206
145,27,205
145,28,187
145,29,210
145,30,185
145,31,191
145,32,182
145,33,202
145,34,213
145,35,219
145,36,212
146,0,117
146,1,124
146,2,148
146,3,139
146,4,162
146,5,181
146,6,171
146,7,149
146,8,156
146,9,154
146,10,135
146,11,110
146,12,104
146,13,113
146,14,89
146,15,81
146,16,81
146,17,67
146,18,52
146,19,70
146,20,55
146,21,72
146,22,79
146,23,103
146,24,126
146,25,139
146,26,137
146,27,131
146,28,117
147,0,110
147,1,93
147,2,109
147,3,117
147,4,132
147,5,142
147,6,129
147,7,147
147,8,131
147,9,139
147,10,146
147,11,153
147,12,135
147,13,145
147,14,141
147,15,124
147,16,135
147,17,128
147,18,110
147,19,101
147,20,77
147,21,78
147,22,53
147,23,77
147,24,90
147,25,94
147,26,115
147,27,94
147,28,107
148,0,104
148,1,99
148,2,119
148,3,117
148,4,96
148,5,77
148,6,71
148,7,64
148,8,88
148,9,107
148,10,87
148,11,87
148,12,93
148,13,116
148,14,130
148,15,143
148,16,165
148,17,140
148,18,132
148,19,116
148,20,99
148,21,79
148,22,56
148,23,55
148,24,69
148,25,93
148,26,105
148,27,107
148,28,95
148,29,104
148,30,126
148,31,133
148,32,115
148,33,138
148,34,143
148,35,124
148,36,120
148,37,128
148,38,136
148,39,132
148,40,124
149,0,110
149,1,99
149,2,116
149,3,108
149,4,99
149,5,79
149,6,97
149,7,81
149,8,65
149,9,89
149,10,78
149,11,88
149,12,79
149,13,98
149,14,118
149,15,111
149,16,113
149,17,88
149,18,93
149,19,92
149,20,79
149,21,85
149,22,80
149,23,91
149,24,80
149,25,82
150,0,102
150,1,106
150,2,89
150,3,106
150,4,116
150,5,91
150,6,103
150,7,120
150,8,144
150,9,142
150,10,149
150,11,164
150,12,173
150,13,191
150,14,184
150,15,176
150,16,188
150,17,185
150,18,195
150,19,193
150,20,191
150,21,182
150,22,183
150,23,176
150,24,174
150,25,157
150,26,150
150,27,140
150,28,154
150,29,141
150,30,151
151,0,102
151,1,78
151,2,87
151,3,102
151,4,113
151,5,100
151,6,79
151,7,70
151,8,86
151,9,93
151,10,86
151,11,79
151,12,54
151,13,44
151,14,30
151,15,20
151,16,37
151,17,31
151,18,47
151,19,23
151,20,39
151,21,36
151,22,34
151,23,25
151,24,16
152,0,110
152,1,130
152,2,112
152,3,132
152,4,107
152,5,88
152,6,92
152,7,84
152,8,80
152,9,91
152,10,73
152,11,52
152,12,71
152,13,69
152,14,54
152,15,57
152,16,41
152,17,59
152,18,75
152,19,99
152,20,101
152,21,99
152,22,88
152,23,66
152,24,74
152,25,95
152,26,85
152,27,66
152,28,43
152,29,33
152,30,20
152,31,3
152,32,-15
153,0,115
153,1,130
153,2,115
153,3,135
153,4,153
153,5,172
153,6,151
153,7,160
153,8,145
153,9,124
153,10,127
153,11,105
153,12,95
153,13,97
153,14,100
153,15,87
153,16,71
153,17,61
153,18,77
153,19,54
153,20,39
153,21,59
153,22,60
153,23,69
153,24,93
153,25,113
153,26,104
153,27,110
153,28,121
153,29,103
153,30,120
153,31,116
153,32,134
154,0,103
154,1,79
154,2,75
154,3,94
154,4,95
154,5,95
154,6,111
154,7,104
154,8,86
154,9,91
154,10,77
154,11,89
154,12,97
154,13,104
154,14,124
154,15,133
154,16,147
154,17,128
154,18,144
154,19,127
154,20,103
154,21,113
154,22,98
154,23,91
154,24,75
154,25,78
154,26,98
154,27,111
155,0,102
155,1,111
155,2,121
155,3,119
155,4,119
155,5,139
155,6,131
155,7,107
155,8,114
155,9,102
155,10,80
155,11,55
155,12,36
155,13,42
155,14,27
155,15,4
155,16,6
155,17,16
155,18,13
155,19,-2
155,20,-25
155,21,-48
155,22,-56
155,23,-57
155,24,-35
155,25,-51
155,26,-38
156,0,102
156,1,90
156,2,83
156,3,58
156,4,37
156,5,50
156,6,60
156,7,65
156,8,73
156,9,92
156,10,83
156,11,76
156,12,66
156,13,53
156,14,35
156,15,43
156,16,51
156,17,52
156,18,65
156,19,86
156,20,108
156,21,108
156,22,107
156,23,83
156,24,67
157,0,104
157,1,98
157,2,91
157,3,109
157,4,86
157,5,71
157,6,67
157,7,87
157,8,106
157,9,98
157,10,79
157,11,87
157,12,80
157,13,66
157,14,43
157,15,43
157,16,35
157,17,56
157,18,45
157,19,27
157,20,15
157,21,2
157,22,-3
157,23,17
157,24,0
157,25,-11
157,26,-7
157,27,-17
157,28,-12
157,29,-13
158,0,108
158,1,90
158,2,92
158,3,71
158,4,92
158,5,72
158,6,85
158,7,80
158,8,58
158,9,54
158,10,70
158,11,93
158,12,105
158,13,87
158,14,64
158,15,49
158,16,31
158,17,48
158,18,40
158,19,37
158,20,51
158,21,74
158,22,73
158,23,69
158,24,60
158,25,72
158,26,91
158,27,105
159,0,100
159,1,109
159,2,133
159,3,120
159,4,144
159,5,167
159,6,185
159,7,207
159,8,204
159,9,213
159,10,221
159,11,243
159,12,232
159,13,234
159,14,223
159,15,235
159,16,237
159,17,245
159,18,248
159,19,244
159,20,244
159,21,227
159,22,245
159,23,245
159,24,239
159,25,233
159,26,246
159,27,225
159,28,238
159,29,226
159,30,201
159,31,197
159,32,221
159,33,209
159,34,208
160,0,102
160,1,86
160,2,66
160,3,43
160,4,28
160,5,27
160,6,35
160,7,46
160,8,46
160,9,39
160,10,41
160,11,31
160,12,14
160,13,-6
160,14,-11
160,15,-15
160,16,-21
160,17,-25
160,18,-36
160,19,-57
160,20,-62
160,21,-63
160,22,-39
160,23,-54
160,24,-54
160,25,-36
160,26,-61
160,27,-72
160,28,-91
160,29,-89
160,30,-71
161,0,100
161,1,104
161,2,117
161,3,97
161,4,108
161,5,101
161,6,79
161,7,79
161,8,103
161,9,94
161,10,77
161,11,96
161,12,94
161,13,97
161,14,104
161,15,123
161,16,111
161,17,94
161,18,113
161,19,105
161,20,122
161,21,120
161,22,133
161,23,133
161,24,153
161,25,162
161,26,173
161,27,195
161,28,173
161,29,183
161,30,180
161,31,170
161,32,156
161,33,142
161,34,126
161,35,120
161,36,110
161,37,117
161,38,131
161,39,143
161,40,144
162,0,118
162,1,106
162,2,106
162,3,112
162,4,132
162,5,114
162,6,109
162,7,103
162,8,103
162,9,89
162,10,65
162,11,48
162,12,45
162,13,24
162,14,47
162,15,71
162,16,62
162,17,51
162,18,31
162,19,38
162,20,14
162,21,0
162,22,8
162,23,-16
162,24,-17
162,25,-19
162,26,-39
163,0,102
163,1,81
163,2,73
163,3,87
163,4,67
163,5,88
163,6,112
163,7,100
163,8,116
163,9,114
163,10,107
163,11,93
163,12,79
163,13,83
163,14,91
163,15,112
163,16,123
163,17,116
163,18,100
163,19,83
163,20,62
163,21,54
163,22,34
163,23,37
163,24,13
163,25,20
163,26,28
163,27,18
163,28,3
163,29,0
163,30,3
163,31,5
163,32,-2
163,33,-20
163,34,-44
163,35,-27
163,36,-3
163,37,-23
163,38,-27
163,39,-31
163,40,-13
163,41,-27
164,0,103
164,1,126
164,2,133
164,3,154
164,4,141
164,5,121
164,6,112
164,7,106
164,8,128
164,9,141
164,10,162
164,11,177
164,12,189
164,13,164
164,14,175
164,15,175
164,16,152
164,17,176
165,0,104
165,1,112
165,2,103
165,3,100
165,4,117
165,5,103
165,6,123
165,7,131
165,8,152
165,9,158
165,10,140
165,11,132
165,12,125
165,13,142
165,14,132
165,15,138
165,16,114
165,17,126
165,18,149
165,19,142
165,20,145
166,0,116
166,1,110
166,2,86
166,3,61
166,4,69
166,5,79
166,6,90
166,7,80
166,8,57
166,9,59
166,10,43
166,11,22
166,12,21
166,13,26
166,14,26
166,15,31
166,16,9
166,17,-1
166,18,-7
166,19,-13
166,20,-24
166,21,-24
166,22,-34
166,23,-33
166,24,-14
166,25,2
166,26,3
166,27,1
166,28,-6
166,29,17
166,30,-7
166,31,-18
166,32,-36
166,33,-40
167,0,100
167,1,86
167,2,102
167,3,124
167,4,143
167,5,143
167,6,148
167,7,160
167,8,157
167,9,165
167,10,152
167,11,136
167,12,158
167,13,143
167,14,124
167,15,145
167,16,149
167,17,137
167,18,114
167,19,134
167,20,146
167,21,127
167,22,134
167,23,139
167,24,153
167,25,141
167,26,135
167,27,120
167,28,126
167,29,133
167,30,124
167,31,146
167,32,134
167,33,136
167,34,111
167,35,118
168,0,105
168,1,88
168,2,85
168,3,81
168,4,78
168,5,99
168,6,75
168,7,57
168,8,53
168,9,59
168,10,50
168,11,60
168,12,72
168,13,52
168,14,52
168,15,36
168,16,40
168,17,15
168,18,5
168,19,6
168,20,-8
168,21,-29
168,22,-39
168,23,-34
168,24,-23
168,25,-12
168,26,-3
168,27,-1
168,28,-7
168,29,-14
168,30,-3
168,31,-14
169,0,104
169,1,85
169,2,108
169,3,123
169,4,100
169,5,106
169,6,91
169,7,110
169,8,113
169,9,111
169,10,133
169,11,115
169,12,106
169,13,115
169,14,137
169,15,112
169,16,121
169,17,106
169,18,93
169,19,100
169,20,95
169,21,92
169,22,83
169,23,61
169,24,56
169,25,67
169,26,74
169,27,92
169,28,68
169,29,61
169,30,54
169,31,76
169,32,70
169,33,79
169,34,69
170,0,103
170,1,113
170,2,88
170,3,112
170,4,130
170,5,105
170,6,118
170,7,100
170,8,86
170,9,62
170,10,57
170,11,38
170,12,55
170,13,39
170,14,24
170,15,21
170,16,23
170,17,19
170,18,5
170,19,28
170,20,25
170,21,35
170,22,41
170,23,64
170,24,75
171,0,113
171,1,108
171,2,105
171,3,129
171,4,124
171,5,115
171,6,131
171,7,115
171,8,116
171,9,118
171,10,140
171,11,149
171,12,157
171,13,178
171,14,155
171,15,146
171,16,121
171,17,107
171,18,121
171,19,119
171,20,99
171,21,95
171,22,77
171,23,76
171,24,53
172,0,113
172,1,132
172,2,140
172,3,130
172,4,119
172,5,118
172,6,141
172,7,121
172,8,113
172,9,131
172,10,114
172,11,96
172,12,77
172,13,86
172,14,78
172,15,91
172,16,70
172,17,65
172,18,81
172,19,99
172,20,96
172,21,71
172,22,53
172,23,59
172,24,48
172,25,37
172,26,41
172,27,17
172,28,21
172,29,13
172,30,-6
172,31,-7
172,32,-31
172,33,-46
172,34,-48
173,0,108
173,1,95
173,2,72
173,3,69
173,4,66
173,5,84
173,6,87
173,7,101
173,8,94
173,9,108
173,10,99
173,11,114
173,12,134
173,13,136
173,14,122
173,15,145
173,16,153
173,17,134
173,18,120
173,19,139
173,20,140
173,21,144
173,22,145
173,23,168
173,24,161
173,25,162
173,26,142
173,27,120
173,28,138
174,0,110
174,1,111
174,2,88
174,3,96
174,4,75
174,5,88
174,6,86
174,7,104
174,8,119
174,9,114
174,10,136
174,11,128
174,12,140
174,13,148
174,14,126
174,15,117
174,16,127
174,17,124
174,18,121
174,19,125
174,20,112
174,21,132
174,22,111
174,23,120
174,24,134
174,25,152
174,26,153
174,27,177
175,0,111
175,1,109
175,2,90
175,3,86
175,4,67
175,5,45
175,6,52
175,7,62
175,8,84
175,9,95
175,10,80
175,11,89
175,12,103
175,13,120
175,14,139
175,15,122
175,16,130
175,17,129
175,18,149
175,19,136
175,20,150
175,21,152
175,22,133
175,23,116
175,24,120
175,25,125
175,26,137
175,27,143
175,28,136
175,29,121
175,30,140
176,0,100
176,1,88
176,2,89
176,3,107
176,4,117
176,5,108
176,6,119
176,7,113
176,8,123
176,9,99
176,10,90
176,11,75
176,12,62
176,13,80
176,14,57
176,15,78
176,16,73
176,17,59
176,18,40
176,19,24
176,20,12
176,21,0
176,22,2
176,23,-21
176,24,-41
176,25,-29
176,26,-18
176,27,-25
176,28,-47
176,29,-41
176,30,-65
176,31,-45
176,32,-49
177,0,106
177,1,85
177,2,106
177,3,104
177,4,98
177,5,76
177,6,65
177,7,84
177,8,107
177,9,106
177,10,110
177,11,110
177,12,114
177,13,131
177,14,144
177,15,123
177,16,137
177,17,156
177,18,165
177,19,186
177,20,199
177,21,219
177,22,203
177,23,191
177,24,183
177,25,161
177,26,174
177,27,188
177,28,195
177,29,212
177,30,232
177,31,242
177,32,219
177,33,197
177,34,172
177,35,180
177,36,192
177,37,202
177,38,212
178,0,108
178,1,103
178,2,112
178,3,134
178,4,116
178,5,91
178,6,85
178,7,66
178,8,79
178,9,99
178,10,120
178,11,142
178,12,165
178,13,161
178,14,163
178,15,167
178,16,164
178,17,186
178,18,199
178,19,187
178,20,200
178,21,197
178,22,182
178,23,166
178,24,181
178,25,156
178,26,160
178,27,183
178,28,165
178,29,157
178,30,159
178,31,170
178,32,179
178,33,163
178,34,154
179,0,110
179,1,106
179,2,106
179,3,89
179,4,79
179,5,82
179,6,103
179,7,87
179,8,107
179,9,110
179,10,104
179,11,116
179,12,128
179,13,120
179,14,122
179,15,97
179,16,95
179,17,75
179,18,79
179,19,75
179,20,94
179,21,91
179,22,98
179,23,79
179,24,78
179,25,79
179,26,73
179,27,55
179,28,46
179,29,35
179,30,13
179,31,20
179,32,30
179,33,38
179,34,49
179,35,41
179,36,44
179,37,25
179,38,30
179,39,7
179,40,-18
179,41,-24
179,42,-19
179,43,-27
179,44,-12
179,45,2
179,46,20
180,0,112
180,1,129
180,2,140
180,3,133
180,4,111
180,5,123
180,6,128
180,7,143
180,8,128
180,9,117
180,10,109
180,11,118
180,12,122
180,13,112
180,14,104
180,15,120
180,16,95
180,17,74
180,18,96
180,19,86
180,20,67
180,21,74
180,22,54
180,23,73
180,24,97
180,25,106
180,26,105
180,27,86
181,0,108
181,1,112
181,2,123
181,3,113
181,4,94
181,5,86
181,6,62
181,7,86
181,8,70
181,9,51
181,10,59
181,11,71
181,12,52
181,13,64
181,14,67
181,15,85
181,16,93
181,17,114
181,18,121
181,19,124
181,20,144
181,21,149
181,22,140
181,23,120
181,24,96
181,25,111
181,26,98
181,27,107
181,28,114
181,29,133
181,30,132
181,31,140
181,32,117
181,33,113
181,34,120
181,35,139
181,36,161
181,37,170
181,38,187
181,39,179
181,40,163
181,41,163
181,42,187
181,43,190
181,44,192
181,45,216
181,46,233
181,47,226
181,48,236
182,0,118
182,1,102
182,2,84
182,3,102
182,4,98
182,5,113
182,6,135
182,7,130
182,8,122
182,9,128
182,10,131
182,11,155
182,12,159
182,13,145
182,14,128
182,15,108
182,16,96
182,17,90
182,18,114
182,19,92
182,20,80
182,21,77
183,0,107
183,1,126
183,2,131
183,3,115
183,4,125
183,5,146
183,6,157
183,7,140
183,8,126
183,9,115
183,10,90
183,11,67
183,12,45
183,13,41
183,14,48
183,15,33
183,16,55
183,17,79
183,18,84
183,19,71
183,20,76
183,21,71
183,22,74
183,23,80
183,24,63
183,25,42
183,26,24
183,27,20
183,28,40
183,29,17
183,30,27
183,31,45
183,32,53
184,0,105
184,1,89
184,2,64
184,3,87
184,4,106
184,5,94
184,6,74
184,7,79
184,8,66
184,9,52
184,10,47
184,11,61
184,12,75
184,13,75
184,14,68
184,15,88
184,16,95
184,17,100
184,18,80
184,19,66
184,20,77
184,21,76
184,22,67
184,23,72
184,24,62
184,25,38
184,26,32
184,27,15
184,28,5
184,29,10
184,30,18
184,31,11
185,0,109
185,1,133
185,2,126
185,3,145
185,4,123
185,5,130
185,6,142
185,7,156
185,8,178
185,9,202
185,10,187
185,11,162
185,12,165
185,13,177
185,14,190
185,15,212
185,16,201
185,17,212
185,18,211
185,19,222
185,20,245
185,21,254
185,22,239
185,23,263
185,24,279
185,25,292
185,26,290
185,27,304
185,28,281
185,29,259
185,30,260
185,31,255
185,32,277
185,33,255
186,0,112
186,1,136
186,2,131
186,3,137
186,4,126
186,5,132
186,6,120
186,7,107
186,8,130
186,9,111
186,10,90
186,11,89
186,12,83
186,13,61
186,14,75
186,15,53
186,16,53
186,17,33
186,18,20
186,19,21
186,20,39
186,21,40
186,22,24
186,23,16
186,24,-4
186,25,-22
186,26,0
186,27,16
187,0,102
187,1,90
187,2,69
187,3,64
187,4,75
187,5,82
187,6,79
187,7,84
187,8,67
187,9,60
187,10,64
187,11,77
187,12,56
187,13,66
187,14,88
187,15,71
187,16,84
187,17,83
187,18,80
187,19,64
187,20,82
187,21,66
187,22,83
187,23,83
187,24,77
187,25,68
187,26,58
187,27,78
188,0,106
188,1,106
188,2,117
188,3,138
188,4,136
188,5,126
188,6,122
188,7,127
188,8,126
188,9,149
188,10,142
188,11,130
188,12,108
188,13,126
188,14,137
188,15,129
188,16,114
188,17,112
188,18,122
188,19,125
188,20,130
188,21,125
188,22,129
188,23,126
188,24,129
188,25,150
188,26,133
188,27,123
189,0,115
189,1,91
189,2,96
189,3,74
189,4,51
189,5,29
189,6,34
189,7,19
189,8,3
189,9,12
189,10,-4
189,11,-29
189,12,-31
189,13,-45
189,14,-54
189,15,-49
189,16,-29
189,17,-14
189,18,-26
189,19,-14
189,20,4
189,21,14
189,22,25
189,23,43
189,24,42
189,25,37
189,26,25
190,0,101
190,1,118
190,2,104
190,3,96
190,4,106
190,5,104
190,6,117
190,7,124
190,8,100
190,9,123
190,10,112
190,11,117
190,12,110
190,13,87
190,14,67
190,15,58
190,16,33
190,17,26
190,18,9
190,19,12
190,20,-7
190,21,-2
190,22,4
190,23,7
190,24,-1
190,25,-21
191,0,116
191,1,116
191,2,120
191,3,127
191,4,124
191,5,118
191,6,106
191,7,97
191,8,118
191,9,138
191,10,160
191,11,181
191,12,166
191,13,143
191,14,158
191,15,149
191,16,137
191,17,142
191,18,133
191,19,129
191,20,150
191,21,139
191,22,129
191,23,122
191,24,129
191,25,105
191,26,122
191,27,122
191,28,102
191,29,111
191,30,106
191,31,128
191,32,115
191,33,130
191,34,117
191,35,114
191,36,126
191,37,116
191,38,113
191,39,116
191,40,126
191,41,143
191,42,163
191,43,145
191,44,154
191,45,162
191,46,174
191,47,186
192,0,104
192,1,126
192,2,110
192,3,100
192,4,89
192,5,108
192,6,126
192,7,113
192,8,99
192,9,118
192,10,140
192,11,157
192,12,136
192,13,148
192,14,163
192,15,175
192,16,159
192,17,166
192,18,184
192,19,172
192,20,179
192,21,201
192,22,208
192,23,187
192,24,163
192,25,139
192,26,158
192,27,179
192,28,180
192,29,178
192,30,189
192,31,197
192,32,176
192,33,164
192,34,145
192,35,162
192,36,180
192,37,197
193,0,109
193,1,88
193,2,83
193,3,72
193,4,84
193,5,71
193,6,50
193,7,41
193,8,31
193,9,26
193,10,8
193,11,19
193,12,12
193,13,20
193,14,7
193,15,25
193,16,34
193,17,38
193,18,44
193,19,44
193,20,60
193,21,79
193,22,55
193,23,79
193,24,99
193,25,76
194,0,113
194,1,105
194,2,105
194,3,93
194,4,70
194,5,67
194,6,83
194,7,107
194,8,82
194,9,65
194,10,68
194,11,63
194,12,69
194,13,89
194,14,74
194,15,96
194,16,99
194,17,76
194,18,67
194,19,57
194,20,80
194,21,98
194,22,110
194,23,123
194,24,128
194,25,117
194,26,129
194,27,123
194,28,128
194,29,121
194,30,145
194,31,157
194,32,162
194,33,139
194,34,135
194,35,141
194,36,119
194,37,110
194,38,123
194,39,102
194,40,90
195,0,101
195,1,103
195,2,97
195,3,97
195,4,87
195,5,100
195,6,91
195,7,66
195,8,51
195,9,33
195,10,15
195,11,7
195,12,-6
195,13,-1
195,14,-10
195,15,0
195,16,6
195,17,22
195,18,28
195,19,4
195,20,28
195,21,52
196,0,110
196,1,113
196,2,113
196,3,129
196,4,107
196,5,121
196,6,102
196,7,85
196,8,88
196,9,88
196,10,64
196,11,86
196,12,93
196,13,76
196,14,51
196,15,72
196,16,82
196,17,87
196,18,76
196,19,75
196,20,73
196,21,72
196,22,78
196,23,60
196,24,75
196,25,50
196,26,53
196,27,34
196,28,32
196,29,15
196,30,31
196,31,10
196,32,-3
196,33,6
196,34,7
196,35,-6
196,36,1
196,37,-11
196,38,-32
196,39,-57
196,40,-61
196,41,-42
196,42,-33
196,43,-17
196,44,-32
196,45,-36
196,46,-15
197,0,110
197,1,113
197,2,113
197,3,98
197,4,85
197,5,97
197,6,114
197,7,137
197,8,159
197,9,166
197,10,171
197,11,147
197,12,136
197,13,116
197,14,130
197,15,148
197,16,126
197,17,150
197,18,125
197,19,105
197,20,122
197,21,100
197,22,83
197,23,77
197,24,84
197,25,107
197,26,103
197,27,124
197,28,122
197,29,105
197,30,81
197,31,87
197,32,100
197,33,103
197,34,103
198,0,110
198,1,129
198,2,110
198,3,120
198,4,130
198,5,112
198,6,88
198,7,67
198,8,46
198,9,30
198,10,7
198,11,10
198,12,14
198,13,-6
198,14,-6
198,15,-3
198,16,17
198,17,-1
198,18,17
198,19,19
198,20,6
198,21,25
198,22,18
198,23,37
198,24,29
198,25,34
198,26,18
198,27,-4
198,28,7
198,29,-2
198,30,9
198,31,-13
199,0,116
199,1,116
199,2,126
199,3,126
199,4,128
199,5,118
199,6,106
199,7,85
199,8,82
199,9,70
199,10,69
199,11,78
199,12,54
199,13,34
199,14,30
199,15,34
199,16,46
199,17,22
199,18,44
199,19,37
199,20,19
199,21,1
199,22,4
199,23,23
199,24,35
199,25,53
199,26,72
199,27,86
199,28,99
199,29,116
199,30,91
199,31,93
199,32,94
199,33,104
199,34,94
200,0,113
200,1,90
200,2,108
200,3,97
200,4,103
200,5,99
200,6,85
200,7,96
200,8,99
200,9,86
200,10,72
200,11,68
200,12,78
200,13,96
200,14,90
200,15,72
200,16,91
200,17,94
200,18,112
200,19,90
200,20,72
200,21,47
200,22,35
200,23,35
200,24,29
200,25,14
200,26,34
200,27,35
200,28,47
200,29,32
200,30,25
200,31,39
200,32,41
200,33,39
200,34,24
201,0,104
201,1,120
201,2,105
201,3,104
201,4,103
201,5,97
201,6,83
201,7,60
201,8,53
201,9,61
201,10,39
201,11,45
201,12,25
201,13,19
201,14,39
201,15,46
201,16,62
201,17,38
201,18,33
201,19,40
201,20,45
201,21,57
201,22,62
201,23,69
201,24,56
202,0,102
202,1,101
202,2,101
202,3,90
202,4,101
202,5,82
202,6,72
202,7,93
202,8,110
202,9,134
202,10,131
202,11,112
202,12,136
202,13,125
202,14,142
202,15,139
202,16,159
202,17,159
202,18,136
202,19,116
202,20,98
202,21,113
202,22,120
202,23,97
202,24,119
202,25,131
202,26,116
202,27,107
202,28,124
202,29,100
202,30,99
202,31,107
203,0,108
203,1,92
203,2,116
203,3,139
203,4,135
203,5,152
203,6,133
203,7,136
203,8,127
203,9,113
203,10,103
203,11,79
203,12,72
203,13,70
203,14,81
203,15,80
203,16,94
203,17,117
203,18,106
203,19,114
203,20,100
203,21,101
203,22,78
203,23,90
204,0,118
204,1,106
204,2,127
204,3,110
204,4,107
204,5,83
204,6,97
204,7,120
204,8,124
204,9,109
204,10,112
204,11,118
204,12,98
204,13,96
204,14,80
204,15,71
204,16,80
204,17,92
204,18,83
204,19,64
204,20,54
204,21,46
204,22,42
204,23,65
204,24,52
204,25,53
204,26,44
204,27,37
204,28,50
205,0,113
205,1,124
205,2,111
205,3,98
205,4,91
205,5,114
205,6,110
205,7,112
205,8,93
205,9,91
205,10,107
205,11,88
205,12,93
205,13,116
205,14,113
205,15,127
205,16,122
205,17,109
205,18,97
205,19,104
205,20,113
205,21,104
205,22,106
205,23,87
205,24,89
205,25,80
205,26,90
205,27,65
205,28,47
205,29,57
205,30,78
205,31,85
205,32,109
205,33,119
206,0,110
206,1,116
206,2,139
206,3,132
206,4,136
206,5,147
206,6,158
206,7,137
206,8,140
206,9,137
206,10,143
206,11,142
206,12,133
206,13,111
206,14,99
206,15,123
206,16,136
206,17,135
206,18,125
206,19,119
206,20,123
206,21,111
206,22,111
206,23,117
206,24,110
206,25,95
206,26,89
206,27,87
206,28,73
207,0,109
207,1,112
207,2,120
207,3,115
207,4,112
207,5,100
207,6,114
207,7,117
207,8,127
207,9,137
207,10,156
207,11,161
207,12,157
207,13,172
207,14,164
207,15,141
207,16,160
207,17,144
207,18,142
207,19,134
207,20,131
207,21,155
207,22,178
207,23,186
207,24,185
207,25,176
207,26,198
207,27,183
208,0,107
208,1,101
208,2,108
208,3,83
208,4,104
208,5,79
208,6,99
208,7,105
208,8,92
208,9,113
208,10,101
208,11,125
208,12,141
208,13,150
208,14,159
208,15,156
208,16,173
208,17,187
208,18,208
208,19,222
208,20,227
208,21,202
208,22,208
208,23,210
208,24,204
208,25,194
208,26,180
208,27,157
208,28,174
208,29,190
208,30,192
208,31,185
208,32,179
208,33,190
208,34,181
209,0,105
209,1,93
209,2,116
209,3,127
209,4,134
209,5,127
209,6,151
209,7,126
209,8,117
209,9,113
209,10,109
209,11,98
209,12,113
209,13,117
209,14,94
209,15,79
209,16,61
209,17,71
209,18,76
209,19,55
209,20,75
209,21,68
209,22,89
209,23,96
209,24,74
209,25,61
209,26,81
209,27,58
209,28,40
209,29,47
209,30,46
209,31,63
209,32,56
209,33,44
209,34,42
209,35,62
209,36,40
209,37,23
209,38,27
209,39,36
209,40,51
209,41,33
209,42,11
209,43,31
209,44,51
209,45,67
209,46,55
209,47,79
209,48,65
209,49,48
210,0,115
210,1,123
210,2,139
210,3,124
210,4,132
210,5,151
210,6,167
210,7,166
210,8,171
210,9,177
210,10,173
210,11,173
210,12,174
210,13,179
210,14,199
210,15,188
210,16,174
210,17,191
210,18,171
210,19,177
210,20,165
210,21,183
210,22,163
210,23,176
210,24,153
211,0,108
211,1,107
211,2,84
211,3,88
211,4,75
211,5,91
211,6,83
211,7,76
211,8,67
211,9,88
211,10,109
211,11,110
211,12,116
211,13,107
211,14,82
211,15,104
211,16,113
211,17,116
211,18,110
211,19,106
211,20,99
211,21,98
211,22,104
211,23,119
211,24,106
211,25,90
211,26,82
211,27,100
211,28,102
211,29,112
211,30,112
211,31,90
211,32,108
211,33,94
211,34,112
211,35,136
211,36,121
211,37,109
211,38,88
212,0,113
212,1,92
212,2,99
212,3,82
212,4,74
212,5,60
212,6,52
212,7,51
212,8,51
212,9,53
212,10,55
212,11,32
212,12,17
212,13,11
212,14,11
212,15,-2
212,16,13
212,17,23
212,18,35
212,19,28
212,20,23
212,21,19
212,22,31
212,23,42
212,24,21
212,25,8
212,26,13
212,27,22
212,28,30
212,29,6
212,30,7
212,31,-11
212,32,-3
212,33,-22
212,34,-38
212,35,-40
212,36,-18
212,37,-40
212,38,-27
213,0,106
213,1,112
213,2,90
213,3,106
213,4,117
213,5,99
213,6,96
213,7,83
213,8,103
213,9,80
213,10,78
213,11,73
213,12,63
213,13,68
213,14,71
213,15,47
213,16,51
213,17,61
213,18,62
213,19,74
213,20,79
213,21,60
213,22,43
213,23,35
213,24,10
213,25,-14
213,26,-16
213,27,-13
213,28,-32
213,29,-27
213,30,-46
213,31,-37
213,32,-26
213,33,-25
213,34,-35
214,0,118
214,1,102
214,2,125
214,3,126
214,4,103
214,5,99
214,6,111
214,7,125
214,8,132
214,9,127
214,10,114
214,11,99
214,12,120
214,13,122
214,14,124
214,15,118
214,16,106
214,17,130
214,18,135
214,19,155
214,20,157
214,21,148
