Subject,session,score
145,17,92
145,18,105
145,19,85
145,20,71
145,21,73
145,22,49
145,23,26
145,24,17
145,25,13
145,26,14
145,27,32
145,28,49
145,29,62
145,30,57
145,31,63
145,32,78
145,33,57
145,34,39
145,35,39
145,36,27
146,0,101
146,1,119
146,2,122
146,3,133
146,4,150
146,5,149
146,6,172
146,7,170
146,8,176
146,9,161
146,10,143
146,11,135
146,12,135
146,13,147
146,14,164
146,15,165
146,16,165
146,17,145
146,18,148
146,19,155
146,20,173
146,21,169
146,22,184
146,23,164
146,24,174
146,25,199
146,26,177
146,27,160
146,28,162
147,0,110
147,1,129
147,2,136
147,3,121
147,4,117
147,5,120
147,6,111
147,7,97
147,8,95
147,9,97
147,10,115
147,11,112
147,12,91
147,13,75
147,14,66
147,15,86
147,16,65
147,17,49
147,18,39
147,19,24
147,20,43
147,21,25
147,22,34
147,23,45
147,24,26
147,25,48
147,26,59
147,27,38
147,28,39
148,0,101
148,1,106
148,2,96
148,3,89
148,4,91
148,5,110
148,6,126
148,7,109
148,8,93
148,9,77
148,10,80
148,11,70
148,12,80
148,13,59
148,14,61
148,15,71
148,16,91
148,17,84
148,18,65
148,19,71
148,20,74
148,21,66
148,22,55
148,23,34
148,24,59
148,25,66
148,26,78
148,27,91
148,28,114
148,29,109
148,30,117
148,31,118
148,32,105
148,33,129
148,34,153
148,35,173
148,36,177
148,37,194
148,38,191
148,39,187
148,40,190
149,0,117
149,1,105
149,2,129
149,3,119
149,4,134
149,5,118
149,6,101
149,7,97
149,8,73
149,9,75
149,10,68
149,11,45
149,12,26
149,13,26
149,14,33
149,15,52
149,16,60
149,17,39
149,18,36
149,19,33
149,20,40
149,21,24
149,22,18
149,23,-6
149,24,-5
149,25,-25
150,0,101
150,1,122
150,2,106
150,3,108
150,4,126
150,5,144
150,6,143
150,7,143
150,8,142
150,9,139
150,10,120
150,11,128
150,12,106
150,13,82
150,14,80
150,15,69
150,16,60
150,17,67
150,18,78
150,19,74
150,20,95
150,21,88
150,22,74
150,23,65
150,24,87
150,25,82
150,26,69
150,27,52
150,28,74
150,29,99
150,30,87
151,0,105
151,1,83
151,2,90
151,3,95
151,4,115
151,5,129
151,6,122
151,7,109
151,8,94
151,9,71
151,10,68
151,11,63
151,12,72
151,13,50
151,14,36
151,15,50
151,16,42
151,17,26
151,18,23
151,19,22
151,20,5
151,21,-10
151,22,-15
151,23,-29
151,24,-16
152,0,117
152,1,138
152,2,144
152,3,152
152,4,128
152,5,133
152,6,132
152,7,147
152,8,149
152,9,143
152,10,129
152,11,144
152,12,153
152,13,129
152,14,146
152,15,158
152,16,149
152,17,160
152,18,158
152,19,152
152,20,145
152,21,145
152,22,166
152,23,162
152,24,156
152,25,140
152,26,133
152,27,143
152,28,121
152,29,128
152,30,131
152,31,142
152,32,135
153,0,102
153,1,101
153,2,94
153,3,87
153,4,105
153,5,88
153,6,105
153,7,118
153,8,128
153,9,112
153,10,116
153,11,113
153,12,98
153,13,109
153,14,88
153,15,93
153,16,77
153,17,77
153,18,62
153,19,85
153,20,93
153,21,107
153,22,97
153,23,115
153,24,114
153,25,111
153,26,90
153,27,115
153,28,125
153,29,133
153,30,130
153,31,154
153,32,173
154,0,103
154,1,117
154,2,136
154,3,143
154,4,166
154,5,154
154,6,137
154,7,137
154,8,127
154,9,151
154,10,128
154,11,118
154,12,101
154,13,118
154,14,95
154,15,90
154,16,98
154,17,120
154,18,128
154,19,110
154,20,88
154,21,87
154,22,94
154,23,71
154,24,83
154,25,77
154,26,69
154,27,88
155,0,110
155,1,123
155,2,99
155,3,103
155,4,96
155,5,84
155,6,94
155,7,83
155,8,68
155,9,65
155,10,86
155,11,83
155,12,97
155,13,97
155,14,107
155,15,89
155,16,78
155,17,103
155,18,98
155,19,91
155,20,76
155,21,88
155,22,77
155,23,71
155,24,80
155,25,88
155,26,90
156,0,112
156,1,113
156,2,92
156,3,77
156,4,57
156,5,37
156,6,61
156,7,59
156,8,60
156,9,80
156,10,64
156,11,82
156,12,73
156,13,82
156,14,69
156,15,60
156,16,72
156,17,48
156,18,38
156,19,44
156,20,60
156,21,82
156,22,60
156,23,39
156,24,22
157,0,104
157,1,82
157,2,91
157,3,74
157,4,63
157,5,47
157,6,55
157,7,41
157,8,18
157,9,19
157,10,38
157,11,42
157,12,45
157,13,35
157,14,28
157,15,18
157,16,28
157,17,8
157,18,-13
157,19,-20
157,20,-22
157,21,-34
157,22,-50
157,23,-44
157,24,-25
157,25,-27
157,26,-47
157,27,-31
157,28,-50
157,29,-63
158,0,111
158,1,114
158,2,106
158,3,125
158,4,137
158,5,135
158,6,152
158,7,168
158,8,192
158,9,211
158,10,199
158,11,216
158,12,208
158,13,228
158,14,213
158,15,192
158,16,191
158,17,185
158,18,182
158,19,207
158,20,224
158,21,225
158,22,209
158,23,190
158,24,198
158,25,221
158,26,211
158,27,226
159,0,102
159,1,109
159,2,128
159,3,116
159,4,116
159,5,105
159,6,87
159,7,82
159,8,58
159,9,43
159,10,48
159,11,35
159,12,11
159,13,1
159,14,18
159,15,24
159,16,46
159,17,37
159,18,45
159,19,39
159,20,60
159,21,69
159,22,49
159,23,39
159,24,52
159,25,46
159,26,66
159,27,48
159,28,57
159,29,72
159,30,55
159,31,63
159,32,85
159,33,98
159,34,78
160,0,108
160,1,102
160,2,102
160,3,105
160,4,95
160,5,117
160,6,118
160,7,104
160,8,108
160,9,88
160,10,87
160,11,106
160,12,119
160,13,114
160,14,104
160,15,89
160,16,97
160,17,115
160,18,121
160,19,112
160,20,123
160,21,127
160,22,131
160,23,112
160,24,135
160,25,143
160,26,149
160,27,155
160,28,150
160,29,161
160,30,146
161,0,116
161,1,115
161,2,117
161,3,103
161,4,85
161,5,98
161,6,94
161,7,76
161,8,89
161,9,95
161,10,89
161,11,70
161,12,55
161,13,57
161,14,68
161,15,84
161,16,63
161,17,61
161,18,43
161,19,63
161,20,63
161,21,75
161,22,89
161,23,108
161,24,86
161,25,92
161,26,95
161,27,105
161,28,103
161,29,99
161,30,89
161,31,78
161,32,72
161,33,57
161,34,65
161,35,72
161,36,49
161,37,44
161,38,39
161,39,34
161,40,19
162,0,117
162,1,106
162,2,107
162,3,121
162,4,142
162,5,121
162,6,141
162,7,150
162,8,175
162,9,192
162,10,187
162,11,173
162,12,196
162,13,172
162,14,185
162,15,171
162,16,193
162,17,193
162,18,204
162,19,180
162,20,175
162,21,153
162,22,152
162,23,155
162,24,136
162,25,158
162,26,180
163,0,108
163,1,112
163,2,109
163,3,99
163,4,78
163,5,97
163,6,84
163,7,98
163,8,91
163,9,92
163,10,77
163,11,71
163,12,92
163,13,68
163,14,44
163,15,69
163,16,80
163,17,73
163,18,64
163,19,55
163,20,62
163,21,55
163,22,70
163,23,74
163,24,90
163,25,110
163,26,131
163,27,139
163,28,143
163,29,148
163,30,138
163,31,134
163,32,129
163,33,123
163,34,129
163,35,128
163,36,104
163,37,91
163,38,70
163,39,48
163,40,34
163,41,19
164,0,119
164,1,99
164,2,80
164,3,78
164,4,98
164,5,99
164,6,120
164,7,110
164,8,122
164,9,140
164,10,150
164,11,146
164,12,139
164,13,130
164,14,108
164,15,86
164,16,107
164,17,86
165,0,112
165,1,103
165,2,111
165,3,104
165,4,101
165,5,96
165,6,112
165,7,96
165,8,89
165,9,106
165,10,100
165,11,119
165,12,142
165,13,155
165,14,158
165,15,156
165,16,135
165,17,122
165,18,138
165,19,159
165,20,168
166,0,100
166,1,113
166,2,124
166,3,118
166,4,129
166,5,118
166,6,95
166,7,113
166,8,97
166,9,78
166,10,103
166,11,93
166,12,98
166,13,102
166,14,92
166,15,95
166,16,88
166,17,91
166,18,114
166,19,98
166,20,93
166,21,86
166,22,70
166,23,57
166,24,49
166,25,73
166,26,98
166,27,81
166,28,65
166,29,86
166,30,111
166,31,96
166,32,77
166,33,54
167,0,116
167,1,113
167,2,138
167,3,124
167,4,102
167,5,103
167,6,114
167,7,137
167,8,120
167,9,108
167,10,113
167,11,111
167,12,113
167,13,132
167,14,139
167,15,120
167,16,111
167,17,107
167,18,125
167,19,124
167,20,136
167,21,146
167,22,162
167,23,184
167,24,163
167,25,161
167,26,150
167,27,155
167,28,162
167,29,170
167,30,152
167,31,135
167,32,126
167,33,114
167,34,102
167,35,125
168,0,102
168,1,108
168,2,118
168,3,125
168,4,107
168,5,96
168,6,108
168,7,89
168,8,108
168,9,87
168,10,89
168,11,103
168,12,114
168,13,120
168,14,98
168,15,104
168,16,123
168,17,131
168,18,134
168,19,110
168,20,97
168,21,108
168,22,89
168,23,93
168,24,108
168,25,116
168,26,141
168,27,165
168,28,172
168,29,195
168,30,197
168,31,221
169,0,114
169,1,130
169,2,128
169,3,119
169,4,123
169,5,142
169,6,152
169,7,131
169,8,123
169,9,131
169,10,150
169,11,135
169,12,123
169,13,123
169,14,114
169,15,108
169,16,106
169,17,118
169,18,97
169,19,84
169,20,101
169,21,94
169,22,85
169,23,78
169,24,72
169,25,74
169,26,69
169,27,83
169,28,99
169,29,121
169,30,101
169,31,120
169,32,143
169,33,130
169,34,111
170,0,103
170,1,107
170,2,95
170,3,120
170,4,111
170,5,129
170,6,123
170,7,143
170,8,168
170,9,184
170,10,170
170,11,180
170,12,201
170,13,184
170,14,170
170,15,148
170,16,138
170,17,148
170,18,173
170,19,170
170,20,180
170,21,181
170,22,197
170,23,209
170,24,213
171,0,104
171,1,85
171,2,106
171,3,103
171,4,89
171,5,69
171,6,70
171,7,55
171,8,58
171,9,78
171,10,54
171,11,45
171,12,32
171,13,24
171,14,36
171,15,21
171,16,22
171,17,10
171,18,-13
171,19,-9
171,20,-8
171,21,1
171,22,9
171,23,-13
171,24,-32
172,0,117
172,1,136
172,2,135
172,3,160
172,4,137
172,5,125
172,6,106
172,7,114
172,8,118
172,9,123
172,10,128
172,11,148
172,12,128
172,13,123
172,14,114
172,15,100
172,16,92
172,17,74
172,18,82
172,19,66
172,20,51
172,21,33
172,22,11
172,23,30
172,24,30
172,25,12
172,26,37
172,27,25
172,28,13
172,29,13
172,30,8
172,31,17
172,32,34
172,33,14
172,34,16
173,0,120
173,1,98
173,2,92
173,3,107
173,4,100
173,5,97
173,6,103
173,7,88
173,8,109
173,9,113
173,10,111
173,11,105
173,12,84
173,13,60
173,14,74
173,15,92
173,16,109
173,17,95
173,18,101
173,19,109
173,20,101
173,21,95
173,22,114
173,23,110
173,24,116
173,25,99
173,26,108
173,27,103
173,28,125
174,0,120
174,1,132
174,2,137
174,3,158
174,4,170
174,5,152
174,6,134
174,7,120
174,8,97
174,9,113
174,10,96
174,11,80
174,12,103
174,13,82
174,14,68
174,15,58
174,16,46
174,17,40
174,18,30
174,19,48
174,20,50
174,21,32
174,22,42
174,23,48
174,24,37
174,25,31
174,26,34
174,27,57
175,0,110
175,1,126
175,2,143
175,3,154
175,4,141
175,5,130
175,6,153
175,7,177
175,8,154
175,9,153
175,10,173
175,11,173
175,12,172
175,13,163
175,14,161
175,15,147
175,16,139
175,17,155
175,18,158
175,19,183
175,20,184
175,21,198
175,22,211
175,23,223
175,24,209
175,25,199
175,26,217
175,27,232
175,28,239
175,29,234
175,30,256
176,0,119
176,1,96
176,2,94
176,3,73
176,4,78
176,5,87
176,6,112
176,7,133
176,8,138
176,9,152
176,10,170
176,11,179
176,12,199
176,13,205
176,14,225
176,15,233
176,16,255
176,17,269
176,18,283
176,19,290
176,20,273
176,21,256
176,22,266
176,23,276
176,24,279
176,25,259
176,26,266
176,27,244
176,28,256
176,29,267
176,30,278
176,31,292
176,32,312
177,0,114
177,1,114
177,2,110
177,3,93
177,4,103
177,5,101
177,6,119
177,7,101
177,8,100
177,9,86
177,10,80
177,11,77
177,12,97
177,13,79
177,14,87
177,15,85
177,16,103
177,17,92
177,18,114
177,19,114
177,20,126
177,21,112
177,22,90
177,23,88
177,24,99
177,25,101
177,26,115
177,27,138
177,28,140
177,29,160
177,30,138
177,31,122
177,32,121
177,33,118
177,34,127
177,35,114
177,36,93
177,37,111
177,38,126
178,0,117
178,1,125
178,2,141
178,3,137
178,4,121
178,5,127
178,6,112
178,7,121
178,8,142
178,9,122
178,10,112
178,11,109
178,12,104
178,13,89
178,14,75
178,15,85
178,16,105
178,17,85
178,18,94
178,19,93
178,20,113
178,21,91
178,22,95
178,23,87
178,24,98
178,25,116
178,26,106
178,27,97
178,28,108
178,29,104
178,30,109
178,31,94
178,32,85
178,33,100
178,34,104
179,0,110
179,1,122
179,2,140
179,3,137
179,4,122
179,5,145
179,6,127
179,7,117
179,8,93
179,9,71
179,10,96
179,11,105
179,12,82
179,13,99
179,14,88
179,15,91
179,16,96
179,17,106
179,18,108
179,19,120
179,20,143
179,21,119
179,22,120
179,23,107
179,24,98
179,25,103
179,26,128
179,27,138
179,28,159
179,29,182
179,30,200
179,31,182
179,32,169
179,33,163
179,34,165
179,35,158
179,36,134
179,37,130
179,38,145
179,39,168
179,40,180
179,41,192
179,42,200
179,43,210
179,44,224
179,45,240
179,46,216
180,0,102
180,1,80
180,2,70
180,3,54
180,4,30
180,5,38
180,6,14
180,7,32
180,8,29
180,9,40
180,10,60
180,11,43
180,12,38
180,13,38
180,14,60
180,15,38
180,16,61
180,17,70
180,18,64
180,19,89
180,20,68
180,21,60
180,22,54
180,23,55
180,24,80
180,25,60
180,26,41
180,27,66
181,0,114
181,1,116
181,2,116
181,3,122
181,4,117
181,5,101
181,6,107
181,7,132
181,8,139
181,9,127
181,10,108
181,11,128
181,12,107
181,13,115
181,14,102
181,15,78
181,16,62
181,17,54
181,18,64
181,19,79
181,20,75
181,21,81
181,22,90
181,23,71
181,24,62
181,25,81
181,26,57
181,27,43
181,28,36
181,29,22
181,30,41
181,31,27
181,32,9
181,33,27
181,34,36
181,35,16
181,36,31
181,37,54
181,38,43
181,39,38
181,40,57
181,41,72
181,42,80
181,43,100
181,44,109
181,45,97
181,46,75
181,47,76
181,48,80
182,0,106
182,1,118
182,2,100
182,3,106
182,4,110
182,5,93
182,6,108
182,7,90
182,8,106
182,9,130
182,10,140
182,11,149
182,12,136
182,13,121
182,14,124
182,15,120
182,16,100
182,17,111
182,18,113
182,19,135
182,20,147
182,21,124
183,0,113
183,1,111
183,2,99
183,3,92
183,4,107
183,5,106
183,6,128
183,7,129
183,8,107
183,9,100
183,10,122
183,11,136
183,12,144
183,13,162
183,14,176
183,15,190
183,16,198
183,17,178
183,18,186
183,19,177
183,20,194
183,21,194
183,22,208
183,23,217
183,24,197
183,25,191
183,26,192
183,27,181
183,28,167
183,29,188
183,30,211
183,31,236
183,32,242
184,0,116
184,1,124
184,2,104
184,3,103
184,4,126
184,5,133
184,6,137
184,7,145
184,8,149
184,9,162
184,10,144
184,11,139
184,12,136
184,13,142
184,14,163
184,15,185
184,16,206
184,17,200
184,18,221
184,19,214
184,20,216
184,21,233
184,22,233
184,23,240
184,24,222
184,25,243
184,26,227
184,27,216
184,28,229
184,29,249
184,30,259
184,31,251
185,0,112
185,1,125
185,2,111
185,3,107
185,4,106
185,5,93
185,6,98
185,7,108
185,8,93
185,9,116
185,10,122
185,11,142
185,12,149
185,13,158
185,14,175
185,15,182
185,16,179
185,17,171
185,18,180
185,19,205
185,20,227
185,21,238
185,22,229
185,23,221
185,24,197
185,25,202
185,26,182
185,27,207
185,28,192
185,29,179
185,30,181
185,31,163
185,32,140
185,33,161
186,0,115
186,1,104
186,2,94
186,3,101
186,4,115
186,5,124
186,6,107
186,7,132
186,8,137
186,9,130
186,10,143
186,11,136
186,12,130
186,13,139
186,14,152
186,15,135
186,16,124
186,17,148
186,18,132
186,19,123
186,20,105
186,21,116
186,22,116
186,23,92
186,24,74
186,25,81
186,26,76
186,27,87
187,0,120
187,1,126
187,2,148
187,3,173
187,4,164
187,5,152
187,6,149
187,7,168
187,8,153
187,9,171
187,10,179
187,11,179
187,12,186
187,13,174
187,14,187
187,15,189
187,16,165
187,17,147
187,18,146
187,19,125
187,20,112
187,21,93
187,22,88
187,23,95
187,24,81
187,25,89
187,26,69
187,27,90
188,0,115
188,1,116
188,2,100
188,3,124
188,4,112
188,5,94
188,6,117
188,7,126
188,8,125
188,9,107
188,10,93
188,11,73
188,12,67
188,13,82
188,14,102
188,15,78
188,16,59
188,17,50
188,18,36
188,19,19
188,20,40
188,21,39
188,22,18
188,23,13
188,24,-9
188,25,13
188,26,9
188,27,32
189,0,106
189,1,95
189,2,84
189,3,77
189,4,73
189,5,67
189,6,66
189,7,48
189,8,55
189,9,76
189,10,85
189,11,109
189,12,119
189,13,114
189,14,122
189,15,136
189,16,125
189,17,137
189,18,154
189,19,132
189,20,157
189,21,144
189,22,142
189,23,126
189,24,139
189,25,142
189,26,153
190,0,119
190,1,96
190,2,83
190,3,95
190,4,77
190,5,69
190,6,75
190,7,65
190,8,46
190,9,58
190,10,37
190,11,54
190,12,53
190,13,67
190,14,63
190,15,46
190,16,70
190,17,63
190,18,62
190,19,54
190,20,72
190,21,78
190,22,66
190,23,43
190,24,48
190,25,55
191,0,106
191,1,112
191,2,99
191,3,88
191,4,77
191,5,70
191,6,85
191,7,77
191,8,64
191,9,80
191,10,80
191,11,69
191,12,55
191,13,63
191,14,78
191,15,81
191,16,78
191,17,90
191,18,93
191,19,83
191,20,106
191,21,116
191,22,139
191,23,151
191,24,175
191,25,151
191,26,172
191,27,195
191,28,202
191,29,218
191,30,210
191,31,213
191,32,236
191,33,228
191,34,217
191,35,239
191,36,219
191,37,195
191,38,189
191,39,191
191,40,171
191,41,165
191,42,175
191,43,172
191,44,176
191,45,168
191,46,168
191,47,147
192,0,104
192,1,110
192,2,126
192,3,130
192,4,123
192,5,107
192,6,91
192,7,90
192,8,99
192,9,106
192,10,88
192,11,86
192,12,77
192,13,86
192,14,92
192,15,93
192,16,103
192,17,97
192,18,73
192,19,59
192,20,37
192,21,62
192,22,77
192,23,89
192,24,96
192,25,80
192,26,88
192,27,65
192,28,43
192,29,61
192,30,38
192,31,31
192,32,51
192,33,67
192,34,76
192,35,90
192,36,89
192,37,67
193,0,104
193,1,102
193,2,81
193,3,68
193,4,74
193,5,92
193,6,98
193,7,105
193,8,122
193,9,131
193,10,137
193,11,134
193,12,125
193,13,110
193,14,111
193,15,108
193,16,103
193,17,99
193,18,110
193,19,126
193,20,126
193,21,108
193,22,118
193,23,123
193,24,117
193,25,124
194,0,105
194,1,89
194,2,97
194,3,114
194,4,115
194,5,135
194,6,152
194,7,147
194,8,163
194,9,156
194,10,151
194,11,154
194,12,138
194,13,119
194,14,108
194,15,115
194,16,102
194,17,98
194,18,123
194,19,129
194,20,147
194,21,128
194,22,150
194,23,128
194,24,138
194,25,117
194,26,115
194,27,132
194,28,133
194,29,144
194,30,136
194,31,153
194,32,160
194,33,165
194,34,144
194,35,130
194,36,152
194,37,131
194,38,111
194,39,120
194,40,118
195,0,117
195,1,134
195,2,157
195,3,170
195,4,192
195,5,190
195,6,201
195,7,188
195,8,183
195,9,191
195,10,207
195,11,185
195,12,171
195,13,157
195,14,166
195,15,182
195,16,174
195,17,162
195,18,170
195,19,151
195,20,151
195,21,134
196,0,114
196,1,121
196,2,118
196,3,98
196,4,79
196,5,60
196,6,39
196,7,27
196,8,11
196,9,-1
196,10,-15
196,11,-2
196,12,-2
196,13,-17
196,14,5
196,15,-10
196,16,-6
196,17,-20
196,18,-7
196,19,-30
196,20,-8
196,21,4
196,22,-13
196,23,-8
196,24,16
196,25,16
196,26,41
196,27,33
196,28,34
196,29,15
196,30,8
196,31,12
196,32,7
196,33,5
196,34,12
196,35,19
196,36,39
196,37,59
196,38,42
196,39,64
196,40,43
196,41,21
196,42,25
196,43,33
196,44,56
196,45,38
196,46,55
197,0,101
197,1,117
197,2,116
197,3,131
197,4,127
197,5,140
197,6,125
197,7,138
197,8,159
197,9,154
197,10,170
197,11,169
197,12,155
197,13,173
197,14,173
197,15,160
197,16,167
197,17,149
197,18,136
197,19,151
197,20,152
197,21,162
197,22,165
197,23,175
197,24,188
197,25,166
197,26,172
197,27,155
197,28,143
197,29,129
197,30,130
197,31,114
197,32,92
197,33,82
197,34,79
198,0,113
198,1,124
198,2,125
198,3,121
198,4,144
198,5,131
198,6,151
198,7,138
198,8,115
198,9,103
198,10,86
198,11,92
198,12,75
198,13,99
198,14,97
198,15,101
198,16,97
198,17,117
198,18,138
198,19,147
198,20,168
198,21,168
198,22,174
198,23,174
198,24,166
198,25,181
198,26,187
198,27,170
198,28,174
198,29,176
198,30,163
198,31,184
199,0,100
199,1,79
199,2,72
199,3,93
199,4,105
199,5,106
199,6,97
199,7,122
199,8,115
199,9,104
199,10,121
199,11,110
199,12,89
199,13,111
199,14,121
199,15,121
199,16,111
199,17,118
199,18,134
199,19,150
199,20,133
199,21,114
199,22,103
199,23,90
199,24,95
199,25,85
199,26,70
199,27,53
199,28,60
199,29,62
199,30,64
199,31,72
199,32,59
199,33,68
199,34,75
200,0,117
200,1,130
200,2,137
200,3,160
200,4,159
200,5,139
200,6,150
200,7,155
200,8,139
200,9,118
200,10,130
200,11,136
200,12,144
200,13,162
200,14,172
200,15,178
200,16,199
200,17,193
200,18,213
200,19,194
200,20,208
200,21,225
200,22,211
200,23,198
200,24,195
200,25,210
200,26,200
200,27,183
200,28,177
200,29,178
200,30,182
200,31,206
200,32,226
200,33,232
200,34,254
201,0,118
201,1,137
201,2,118
201,3,132
201,4,114
201,5,91
201,6,110
201,7,100
201,8,123
201,9,117
201,10,103
201,11,79
201,12,75
201,13,95
201,14,76
201,15,57
201,16,57
201,17,53
201,18,57
201,19,56
201,20,56
201,21,44
201,22,65
201,23,71
201,24,62
202,0,110
202,1,131
202,2,127
202,3,133
202,4,134
202,5,153
202,6,141
202,7,122
202,8,110
202,9,110
202,10,129
202,11,112
202,12,128
202,13,129
202,14,119
202,15,123
202,16,145
202,17,161
202,18,154
202,19,139
202,20,128
202,21,109
202,22,121
202,23,132
202,24,118
202,25,122
202,26,143
202,27,168
202,28,182
202,29,167
202,30,158
202,31,145
203,0,118
203,1,113
203,2,91
203,3,70
203,4,51
203,5,30
203,6,10
203,7,-9
203,8,-12
203,9,-26
203,10,-34
203,11,-25
203,12,-41
203,13,-42
203,14,-25
203,15,-15
203,16,-16
203,17,-40
203,18,-36
203,19,-21
203,20,-34
203,21,-46
203,22,-27
203,23,-14
204,0,105
204,1,121
204,2,123
204,3,122
204,4,98
204,5,80
204,6,74
204,7,68
204,8,71
204,9,61
204,10,78
204,11,78
204,12,54
204,13,35
204,14,33
204,15,17
204,16,7
204,17,-9
204,18,7
204,19,24
204,20,9
204,21,2
204,22,27
204,23,47
204,24,60
204,25,56
204,26,50
204,27,38
204,28,33
205,0,119
205,1,136
205,2,135
205,3,112
205,4,97
205,5,82
205,6,89
205,7,109
205,8,127
205,9,133
205,10,118
205,11,100
205,12,79
205,13,95
205,14,85
205,15,63
205,16,62
205,17,43
205,18,64
205,19,52
205,20,47
205,21,56
205,22,80
205,23,75
205,24,53
205,25,49
205,26,27
205,27,9
205,28,2
205,29,22
205,30,16
205,31,8
205,32,22
205,33,17
206,0,112
206,1,116
206,2,121
206,3,144
206,4,158
206,5,164
206,6,169
206,7,148
206,8,145
206,9,164
206,10,156
206,11,144
206,12,125
206,13,144
206,14,122
206,15,111
206,16,101
206,17,93
206,18,92
206,19,87
206,20,103
206,21,92
206,22,83
206,23,74
206,24,88
206,25,109
206,26,85
206,27,110
206,28,104
207,0,102
207,1,124
207,2,130
207,3,154
207,4,142
207,5,141
207,6,130
207,7,117
207,8,108
207,9,133
207,10,144
207,11,165
207,12,186
207,13,201
207,14,213
207,15,199
207,16,200
207,17,221
207,18,238
207,19,248
207,20,273
207,21,285
207,22,261
207,23,263
207,24,243
207,25,240
207,26,244
207,27,232
208,0,106
208,1,116
208,2,115
208,3,137
208,4,126
208,5,149
208,6,157
208,7,175
208,8,158
208,9,174
208,10,160
208,11,174
208,12,176
208,13,174
208,14,185
208,15,183
208,16,192
208,17,195
208,18,176
208,19,172
208,20,194
208,21,192
208,22,204
208,23,217
208,24,204
208,25,207
208,26,231
208,27,253
208,28,261
208,29,282
208,30,274
208,31,255
208,32,246
208,33,232
208,34,208
209,0,103
209,1,118
209,2,114
209,3,136
209,4,145
209,5,136
209,6,154
209,7,160
209,8,176
209,9,154
209,10,151
209,11,164
209,12,148
209,13,152
209,14,147
209,15,154
209,16,170
209,17,149
209,18,152
209,19,170
209,20,170
209,21,153
209,22,148
209,23,153
209,24,154
209,25,142
209,26,153
209,27,172
209,28,161
209,29,151
209,30,160
209,31,183
209,32,195
209,33,206
209,34,199
209,35,210
209,36,212
209,37,224
209,38,218
209,39,234
209,40,238
209,41,229
209,42,249
209,43,259
209,44,284
209,45,279
209,46,266
209,47,247
209,48,236
209,49,233
210,0,112
210,1,94
210,2,80
210,3,88
210,4,66
210,5,53
210,6,51
210,7,65
210,8,81
210,9,65
210,10,85
210,11,79
210,12,63
210,13,81
210,14,87
210,15,96
210,16,120
210,17,133
210,18,150
210,19,146
210,20,135
210,21,149
210,22,136
210,23,145
210,24,131
211,0,118
211,1,122
211,2,103
211,3,82
211,4,81
211,5,58
211,6,47
211,7,44
211,8,26
211,9,10
211,10,15
211,11,10
211,12,1
211,13,7
211,14,20
211,15,27
211,16,26
211,17,6
211,18,28
211,19,10
211,20,18
211,21,33
211,22,39
211,23,31
211,24,33
211,25,26
211,26,16
211,27,5
211,28,-1
211,29,10
211,30,15
211,31,21
211,32,20
211,33,-2
211,34,-19
211,35,-36
211,36,-60
211,37,-82
211,38,-80
212,0,105
212,1,98
212,2,120
212,3,130
212,4,154
212,5,152
212,6,160
212,7,153
212,8,170
212,9,161
212,10,164
212,11,180
212,12,165
212,13,186
212,14,186
212,15,182
212,16,162
212,17,183
212,18,168
212,19,188
212,20,177
212,21,167
212,22,153
212,23,150
212,24,134
212,25,139
212,26,136
212,27,114
212,28,139
212,29,157
212,30,157
212,31,177
212,32,198
212,33,174
212,34,194
212,35,187
212,36,186
212,37,182
212,38,204
213,0,107
213,1,105
213,2,126
213,3,138
213,4,148
213,5,167
213,6,185
213,7,208
213,8,221
213,9,222
213,10,234
213,11,227
213,12,214
213,13,238
213,14,233
213,15,233
213,16,258
213,17,242
213,18,261
213,19,263
213,20,285
213,21,297
213,22,296
213,23,315
213,24,299
213,25,292
213,26,305
213,27,330
213,28,328
213,29,351
213,30,371
213,31,357
213,32,363
213,33,344
213,34,352
214,0,107
214,1,112
214,2,133
214,3,157
214,4,182
214,5,166
214,6,144
214,7,142
214,8,132
214,9,119
214,10,142
214,11,136
214,12,148
214,13,150
214,14,148
214,15,124
214,16,138
214,17,118
214,18,110
214,19,114
214,20,105
214,21,106
214,22,105
214,23,97
214,24,84
214,25,74
214,26,83
214,27,82
214,28,87
214,29,112
214,30,127
214,31,146
214,32,146
214,33,146
215,0,112
215,1,105
215,2,123
215,3,148
215,4,145
215,5,142
215,6,147
215,7,172
215,8,182
215,9,173
215,10,195
215,11,178
215,12,155
215,13,148
215,14,128
215,15,136
215,16,158
215,17,172
215,18,194
215,19,177
215,20,153
215,21,133
215,22,139
215,23,133
215,24,139
215,25,135
215,26,143
215,27,124
215,28,119
215,29,130
215,30,108
215,31,85
215,32,66
215,33,76
216,0,118
216,1,112
216,2,95
216,3,113
216,4,109
216,5,130
216,6,125
216,7,146
216,8,129
216,9,137
216,10,132
216,11,153
216,12,168
216,13,175
216,14,185
216,15,184
216,16,183
216,17,178
216,18,164
216,19,153
216,20,136
216,21,121
216,22,110
216,23,107
216,24,106
216,25,115
216,26,140
216,27,147
216,28,170
216,29,154
217,0,111
217,1,112
217,2,101
217,3,126
217,4,144
217,5,131
217,6,135
217,7,115
217,8,97
217,9,108
217,10,133
217,11,134
217,12,139
217,13,153
217,14,137
217,15,117
217,16,99
217,17,92
217,18,71
217,19,87
217,20,111
